timestamp,pod_name,namespace,status,restart_count,cpu_usage,memory_usage,logs
2025-03-10 18:18:19.287784,pod-5,default,Running,1,1.5088309507348716,392,Normal operation
2025-03-10 18:22:19.287784,pod-20,default,Running,7,2.2287742954203185,52,Error: Process exited with code 1
2025-03-10 19:34:19.287784,pod-10,kube-system,Running,4,2.1283489019642667,466,Error: Process exited with code 1
2025-03-10 20:04:19.287784,pod-4,default,Running,1,0.858086730189371,184,Normal operation
2025-03-10 20:34:19.287784,pod-17,default,Running,7,1.9732652807996443,372,Normal operation
2025-03-10 20:52:19.287784,pod-13,default,CrashLoopBackOff,5,1.0924181232056953,282,Normal operation
2025-03-10 20:56:19.287784,pod-8,kube-system,Failed,5,2.4415401038281166,81,Error: Process exited with code 1
2025-03-10 21:03:19.287784,pod-12,default,Running,0,1.5623828483759277,289,Error: Process exited with code 1
2025-03-10 21:17:19.287784,pod-4,default,Running,10,1.8916120172861637,251,Error: Process exited with code 1
2025-03-10 21:44:19.287784,pod-16,monitoring,Running,2,0.21784735822628995,327,Error: Process exited with code 1
2025-03-10 22:01:19.287784,pod-18,default,Running,6,1.9167044895080234,287,Normal operation
2025-03-10 23:28:19.287784,pod-7,kube-system,Running,6,0.2427109587456761,135,Normal operation
2025-03-11 00:21:19.287784,pod-3,kube-system,Running,2,2.3846754717948913,135,Error: Process exited with code 1
2025-03-11 00:53:19.287784,pod-1,kube-system,Running,2,0.29654539486178616,78,Normal operation
2025-03-11 02:10:19.287784,pod-20,kube-system,Running,4,0.302975571442569,422,Normal operation
2025-03-11 04:28:19.287784,pod-11,kube-system,Pending,0,0.9168664747482226,223,Error: Process exited with code 1
2025-03-11 05:24:19.287784,pod-1,default,Running,3,0.39932857293235213,475,Normal operation
2025-03-11 05:41:19.287784,pod-9,kube-system,Running,0,0.9376297485237901,430,Normal operation
2025-03-11 05:41:19.287784,pod-3,default,Running,2,1.5154090015824786,142,Error: Process exited with code 1
2025-03-11 06:28:19.287784,pod-4,kube-system,Running,9,0.9698185351241689,174,Error: Process exited with code 1
2025-03-11 07:21:19.287784,pod-14,monitoring,Running,4,0.8526420581882912,109,Error: Process exited with code 1
2025-03-11 07:44:19.287784,pod-5,kube-system,Running,8,1.740274191737748,279,Normal operation
2025-03-11 08:13:19.287784,pod-5,kube-system,CrashLoopBackOff,5,0.21756394572509982,164,Normal operation
2025-03-11 09:20:19.287784,pod-1,monitoring,Running,8,2.423024669706099,115,Error: Process exited with code 1
2025-03-11 11:27:19.287784,pod-19,default,CrashLoopBackOff,1,0.11165214398913595,489,Normal operation
2025-03-11 11:43:19.287784,pod-5,default,Pending,10,2.3011211514221954,97,Normal operation
2025-03-11 12:38:19.287784,pod-18,monitoring,Failed,0,2.2614501402897154,454,Error: Process exited with code 1
2025-03-11 15:25:19.287784,pod-1,kube-system,Running,2,1.138412646798434,212,Error: Process exited with code 1
2025-03-11 15:40:19.287784,pod-18,kube-system,Running,0,0.34801942498855243,318,Error: Process exited with code 1
2025-03-11 16:40:19.287784,pod-1,kube-system,Running,0,0.34218353303576404,182,Normal operation
2025-03-11 17:11:19.287784,pod-9,kube-system,Running,5,0.8629186960730238,95,Normal operation
2025-03-11 17:22:19.287784,pod-10,monitoring,Running,4,0.9091447438559768,233,Normal operation
2025-03-11 17:52:19.287784,pod-1,kube-system,CrashLoopBackOff,0,0.7721644313766587,241,Normal operation
2025-03-11 20:10:19.287784,pod-14,default,Running,3,0.6929414338855773,241,Error: Process exited with code 1
2025-03-11 22:23:19.287784,pod-9,default,Running,2,0.6884712960592734,127,Error: Process exited with code 1
2025-03-11 22:43:19.287784,pod-15,kube-system,CrashLoopBackOff,10,1.452812698099343,88,Error: Process exited with code 1
2025-03-11 23:24:19.287784,pod-9,kube-system,Running,1,2.1201397470624967,253,Error: Process exited with code 1
2025-03-12 00:49:19.287784,pod-11,default,Running,8,1.3106157126463964,456,Error: Process exited with code 1
2025-03-12 02:34:19.287784,pod-17,monitoring,Failed,6,0.2221448184041858,460,Normal operation
2025-03-12 02:58:19.287784,pod-3,default,Failed,2,0.5633935438085474,361,Normal operation
2025-03-12 03:03:19.287784,pod-4,monitoring,CrashLoopBackOff,3,1.8554752811908364,464,Error: Process exited with code 1
2025-03-12 03:09:19.287784,pod-8,default,Running,4,1.5801868318016439,65,Normal operation
2025-03-12 03:26:19.287784,pod-19,default,Failed,7,0.11567171585105465,160,Normal operation
2025-03-12 04:27:19.287784,pod-18,kube-system,Failed,7,1.1374934168724833,370,Error: Process exited with code 1
2025-03-12 05:44:19.287784,pod-16,monitoring,CrashLoopBackOff,6,0.7337260958459355,94,Normal operation
2025-03-12 06:24:19.287784,pod-18,monitoring,CrashLoopBackOff,7,0.1914912707631431,267,Normal operation
2025-03-12 07:08:19.287784,pod-17,default,CrashLoopBackOff,3,2.059194340742279,496,Error: Process exited with code 1
2025-03-12 07:13:19.287784,pod-6,kube-system,Running,1,0.6556118842491272,479,Normal operation
2025-03-12 08:19:19.287784,pod-14,default,CrashLoopBackOff,9,1.0905975196147795,341,Error: Process exited with code 1
2025-03-12 08:36:19.287784,pod-14,kube-system,Running,1,1.5969595684362783,213,Error: Process exited with code 1
2025-03-12 10:37:19.287784,pod-1,default,CrashLoopBackOff,5,1.3641476443807905,76,Error: Process exited with code 1
2025-03-12 10:46:19.287784,pod-11,kube-system,Running,0,0.4644389985702748,251,Error: Process exited with code 1
2025-03-12 11:25:19.287784,pod-4,monitoring,Running,8,0.21948413143327458,485,Normal operation
2025-03-12 11:46:19.287784,pod-8,kube-system,CrashLoopBackOff,10,1.6444481661748962,497,Error: Process exited with code 1
2025-03-12 12:08:19.287784,pod-20,default,CrashLoopBackOff,6,1.3802080274339232,275,Error: Process exited with code 1
2025-03-12 12:25:19.287784,pod-17,kube-system,Running,6,2.348921672566985,407,Error: Process exited with code 1
2025-03-12 13:55:19.287784,pod-11,kube-system,CrashLoopBackOff,8,1.4897785180151695,468,Error: Process exited with code 1
2025-03-12 15:38:19.287784,pod-1,default,Running,2,1.8544102560050295,426,Error: Process exited with code 1
2025-03-12 15:40:19.287784,pod-19,kube-system,Running,1,0.35471992863408963,333,Error: Process exited with code 1
2025-03-12 15:49:19.287784,pod-5,default,Pending,0,0.11827301117968539,498,Normal operation
2025-03-12 16:05:19.287784,pod-15,default,Failed,1,1.7618431269949326,54,Normal operation
2025-03-12 16:57:19.287784,pod-16,default,Running,4,1.6643617088903715,239,Error: Process exited with code 1
2025-03-12 17:14:19.287784,pod-20,monitoring,CrashLoopBackOff,5,1.8124745789336312,156,Normal operation
2025-03-12 17:32:19.287784,pod-6,monitoring,CrashLoopBackOff,1,0.8358227255112639,59,Error: Process exited with code 1
2025-03-12 17:39:19.287784,pod-15,default,Running,1,0.3263518906536478,466,Normal operation
2025-03-12 18:36:19.287784,pod-1,default,CrashLoopBackOff,1,1.156627551757894,171,Error: Process exited with code 1
2025-03-12 23:22:19.287784,pod-3,monitoring,Pending,5,0.2105865448998402,110,Error: Process exited with code 1
2025-03-13 00:09:19.287784,pod-13,monitoring,Running,6,0.9170316576721773,298,Error: Process exited with code 1
2025-03-13 00:13:19.287784,pod-16,monitoring,Running,1,0.8112803190916539,449,Error: Process exited with code 1
2025-03-13 00:57:19.287784,pod-11,kube-system,Running,9,0.6476036674040273,63,Normal operation
2025-03-13 01:13:19.287784,pod-9,monitoring,Running,4,1.7911168548457967,99,Error: Process exited with code 1
2025-03-13 01:23:19.287784,pod-12,kube-system,Running,9,1.6307342304518875,375,Error: Process exited with code 1
2025-03-13 01:33:19.287784,pod-15,kube-system,CrashLoopBackOff,2,0.753489817740362,499,Error: Process exited with code 1
2025-03-13 03:00:19.287784,pod-10,monitoring,Running,8,0.799820306705055,468,Error: Process exited with code 1
2025-03-13 04:08:19.287784,pod-18,monitoring,CrashLoopBackOff,6,1.898131223230141,325,Normal operation
2025-03-13 06:21:19.287784,pod-3,kube-system,CrashLoopBackOff,2,0.6596934363435736,498,Normal operation
2025-03-13 06:46:19.287784,pod-2,default,Running,5,2.2038453227168073,119,Error: Process exited with code 1
2025-03-13 08:02:19.287784,pod-11,monitoring,CrashLoopBackOff,3,0.56134502138821,451,Error: Process exited with code 1
2025-03-13 08:55:19.287784,pod-10,kube-system,Running,9,1.0638683456067735,476,Normal operation
2025-03-13 09:07:19.287784,pod-5,kube-system,Running,0,1.48290006128099,385,Error: Process exited with code 1
2025-03-13 09:33:19.287784,pod-14,default,CrashLoopBackOff,4,0.7591558510766243,370,Normal operation
2025-03-13 10:20:19.287784,pod-1,monitoring,Running,9,0.571031791234229,56,Normal operation
2025-03-13 10:42:19.287784,pod-10,monitoring,Running,10,1.3763797724006472,284,Normal operation
2025-03-13 12:16:19.287784,pod-11,monitoring,Running,8,1.7237439115999902,53,Normal operation
2025-03-13 12:33:19.287784,pod-10,kube-system,CrashLoopBackOff,1,1.561852670754035,308,Error: Process exited with code 1
2025-03-13 13:14:19.287784,pod-6,monitoring,Running,7,0.5671964032614836,65,Error: Process exited with code 1
2025-03-13 15:35:19.287784,pod-4,monitoring,Failed,9,1.5874602665587936,471,Normal operation
2025-03-13 15:56:19.287784,pod-3,default,Running,9,0.3609715767715268,93,Error: Process exited with code 1
2025-03-13 17:38:19.287784,pod-7,default,Running,9,1.9108412279118143,447,Normal operation
2025-03-13 18:31:19.287784,pod-8,kube-system,Failed,8,2.0625622223769233,208,Normal operation
2025-03-13 20:20:19.287784,pod-5,default,CrashLoopBackOff,1,1.124640712397435,111,Error: Process exited with code 1
2025-03-13 20:32:19.287784,pod-12,kube-system,CrashLoopBackOff,2,1.6141316851225835,390,Error: Process exited with code 1
2025-03-13 21:40:19.287784,pod-6,default,CrashLoopBackOff,10,0.5916275432348992,381,Normal operation
2025-03-13 21:45:19.287784,pod-15,monitoring,Running,3,1.926491282268246,295,Error: Process exited with code 1
2025-03-13 23:00:19.287784,pod-7,default,Running,10,1.0207847987700578,100,Error: Process exited with code 1
2025-03-14 00:26:19.287784,pod-3,monitoring,Running,8,1.3209493100672243,55,Error: Process exited with code 1
2025-03-14 00:42:19.287784,pod-4,monitoring,Running,7,0.9100388362976378,57,Error: Process exited with code 1
2025-03-14 01:24:19.287784,pod-10,default,Running,8,2.3288598910315415,175,Normal operation
2025-03-14 03:39:19.287784,pod-19,monitoring,Running,0,0.300920910837689,255,Error: Process exited with code 1
2025-03-14 04:20:19.287784,pod-11,kube-system,Running,4,0.9557900386845571,462,Normal operation
2025-03-14 04:27:19.287784,pod-5,kube-system,Running,10,1.1928960474409622,147,Error: Process exited with code 1
2025-03-14 05:15:19.287784,pod-17,kube-system,Running,5,0.13153955991974842,140,Error: Process exited with code 1
2025-03-14 06:40:19.287784,pod-11,monitoring,Failed,4,1.5233908851355413,203,Error: Process exited with code 1
2025-03-14 07:03:19.287784,pod-3,kube-system,CrashLoopBackOff,8,0.11487850112532119,364,Normal operation
2025-03-14 07:25:19.287784,pod-11,kube-system,Running,3,1.7954294695222788,425,Error: Process exited with code 1
2025-03-14 09:12:19.287784,pod-6,monitoring,CrashLoopBackOff,4,0.6828490496396598,149,Normal operation
2025-03-14 09:21:19.287784,pod-10,default,CrashLoopBackOff,1,0.2160290257215527,482,Normal operation
2025-03-14 09:25:19.287784,pod-5,default,Running,3,1.148636300597058,166,Normal operation
2025-03-14 11:02:19.287784,pod-18,monitoring,Running,8,0.7337580335312556,472,Normal operation
2025-03-14 11:02:19.287784,pod-20,default,Running,7,1.8053203517222363,224,Normal operation
2025-03-14 12:35:19.287784,pod-4,monitoring,Running,8,0.916962910489072,304,Error: Process exited with code 1
2025-03-14 15:23:19.287784,pod-4,kube-system,Running,10,2.089147863621651,252,Normal operation
2025-03-14 15:41:19.287784,pod-3,kube-system,CrashLoopBackOff,3,0.9769648302246862,245,Error: Process exited with code 1
2025-03-14 15:41:19.287784,pod-14,default,Failed,3,0.2813312665395613,476,Error: Process exited with code 1
2025-03-14 16:48:19.287784,pod-5,monitoring,CrashLoopBackOff,4,2.452671834903051,476,Error: Process exited with code 1
2025-03-14 18:02:19.287784,pod-4,kube-system,Running,6,0.252675623601765,107,Normal operation
2025-03-14 18:42:19.287784,pod-2,kube-system,Running,2,0.6244259010947695,340,Normal operation
2025-03-14 20:53:19.287784,pod-19,kube-system,Running,10,1.1972458949930964,242,Normal operation
2025-03-14 22:49:19.287784,pod-11,monitoring,Running,7,1.7805224569678642,78,Error: Process exited with code 1
2025-03-14 23:04:19.287784,pod-14,default,CrashLoopBackOff,2,2.1718952928838453,65,Error: Process exited with code 1
2025-03-14 23:14:19.287784,pod-15,default,Failed,1,0.23281613552761565,362,Normal operation
2025-03-14 23:19:19.287784,pod-17,kube-system,Running,2,1.2595751197354357,143,Normal operation
2025-03-14 23:37:19.287784,pod-2,default,Running,3,1.896001505866698,245,Error: Process exited with code 1
2025-03-15 01:47:19.287784,pod-16,monitoring,CrashLoopBackOff,10,2.0760698201292054,430,Error: Process exited with code 1
2025-03-15 02:06:19.287784,pod-9,kube-system,Running,7,0.9046902945874913,461,Error: Process exited with code 1
2025-03-15 03:13:19.287784,pod-10,kube-system,Running,5,2.384406113995196,80,Normal operation
2025-03-15 03:41:19.287784,pod-6,kube-system,CrashLoopBackOff,0,0.4084274995886339,89,Error: Process exited with code 1
2025-03-15 03:57:19.287784,pod-8,kube-system,Running,5,1.9864900066242968,463,Error: Process exited with code 1
2025-03-15 04:05:19.287784,pod-2,default,CrashLoopBackOff,10,2.434138231732687,410,Error: Process exited with code 1
2025-03-15 04:26:19.287784,pod-14,kube-system,CrashLoopBackOff,7,1.4568021788130658,340,Normal operation
2025-03-15 04:57:19.287784,pod-14,monitoring,Running,0,1.0834568210131819,233,Normal operation
2025-03-15 05:11:19.287784,pod-19,monitoring,Running,10,0.8115004913627,142,Error: Process exited with code 1
2025-03-15 05:11:19.287784,pod-18,kube-system,Running,3,0.8571651407246099,491,Error: Process exited with code 1
2025-03-15 05:14:19.287784,pod-9,default,CrashLoopBackOff,0,0.4852195340427812,491,Normal operation
2025-03-15 05:45:19.287784,pod-19,monitoring,Running,10,1.0334439009646583,91,Error: Process exited with code 1
2025-03-15 07:13:19.287784,pod-6,kube-system,Pending,9,0.4464515060533554,479,Error: Process exited with code 1
2025-03-15 07:38:19.287784,pod-8,default,Running,5,2.244432054985399,190,Error: Process exited with code 1
2025-03-15 07:39:19.287784,pod-5,default,Running,8,1.9599220440005172,353,Normal operation
2025-03-15 07:39:19.287784,pod-8,kube-system,Pending,9,0.5769941697276676,304,Normal operation
2025-03-15 09:55:19.287784,pod-15,default,Running,9,0.2584218995652755,108,Error: Process exited with code 1
2025-03-15 10:10:19.287784,pod-18,kube-system,CrashLoopBackOff,0,1.99960388407139,346,Error: Process exited with code 1
2025-03-15 10:59:19.287784,pod-11,default,CrashLoopBackOff,10,0.3743374387961068,112,Error: Process exited with code 1
2025-03-15 11:00:19.287784,pod-17,default,Running,1,1.861797864361067,272,Error: Process exited with code 1
2025-03-15 11:23:19.287784,pod-1,default,Running,7,2.0048388050180295,242,Normal operation
2025-03-15 11:29:19.287784,pod-5,kube-system,Running,1,0.608963968079017,205,Normal operation
2025-03-15 12:07:19.287784,pod-10,default,Running,10,1.1249546852594074,490,Error: Process exited with code 1
2025-03-15 12:25:19.287784,pod-11,kube-system,Running,2,0.9701842076786473,373,Normal operation
2025-03-15 13:44:19.287784,pod-17,kube-system,Running,3,1.4155238536728545,274,Error: Process exited with code 1
2025-03-15 13:44:19.287784,pod-1,default,Running,4,2.113936028797652,101,Error: Process exited with code 1
2025-03-15 14:10:19.287784,pod-19,monitoring,CrashLoopBackOff,3,0.3446541839186609,377,Error: Process exited with code 1
2025-03-15 14:11:19.287784,pod-3,default,Running,5,0.262766224965208,64,Normal operation
2025-03-15 14:14:19.287784,pod-14,monitoring,Running,6,2.3122016873853597,281,Normal operation
2025-03-15 15:23:19.287784,pod-20,kube-system,Running,5,1.4801755685635734,483,Normal operation
2025-03-15 15:46:19.287784,pod-20,monitoring,CrashLoopBackOff,9,1.301085464069837,392,Normal operation
2025-03-15 16:03:19.287784,pod-17,kube-system,Running,0,0.627053644649494,323,Normal operation
2025-03-15 16:16:19.287784,pod-13,default,Running,2,2.2836552045578764,373,Normal operation
2025-03-15 18:04:19.287784,pod-3,default,Running,7,1.822370748057626,464,Normal operation
2025-03-15 19:00:19.287784,pod-17,default,Running,9,1.9209907132135438,222,Normal operation
2025-03-15 20:15:19.287784,pod-3,default,Running,6,1.0429577635965823,347,Error: Process exited with code 1
2025-03-15 20:24:19.287784,pod-19,monitoring,Running,5,2.3504354270042915,129,Normal operation
2025-03-15 21:55:19.287784,pod-14,kube-system,Running,8,1.6987936105756962,145,Normal operation
2025-03-15 22:49:19.287784,pod-4,default,Running,7,1.6757998690589242,409,Error: Process exited with code 1
2025-03-15 23:55:19.287784,pod-1,default,Running,0,0.16435123885410735,303,Normal operation
2025-03-15 23:55:19.287784,pod-5,default,Running,0,1.6432046173976276,96,Normal operation
2025-03-16 00:10:19.287784,pod-15,kube-system,Running,9,0.5091359138451693,254,Normal operation
2025-03-16 02:50:19.287784,pod-11,default,Running,1,0.8533665490649838,133,Error: Process exited with code 1
2025-03-16 03:34:19.287784,pod-2,default,Running,8,1.4188219118112968,118,Normal operation
2025-03-16 04:02:19.287784,pod-17,monitoring,Running,8,1.9063043528912043,166,Error: Process exited with code 1
2025-03-16 04:35:19.287784,pod-9,monitoring,Running,8,1.4604683613677578,351,Error: Process exited with code 1
2025-03-16 05:01:19.287784,pod-1,monitoring,Running,6,1.6541336846121357,348,Error: Process exited with code 1
2025-03-16 05:07:19.287784,pod-6,default,Running,7,0.7646853747590027,310,Normal operation
2025-03-16 05:35:19.287784,pod-5,default,Running,1,0.9405686958471771,237,Normal operation
2025-03-16 07:39:19.287784,pod-3,default,Running,7,1.2983999906322068,180,Normal operation
2025-03-16 08:23:19.287784,pod-13,default,Running,5,2.4532614495486196,155,Error: Process exited with code 1
2025-03-16 09:32:19.287784,pod-20,kube-system,CrashLoopBackOff,3,0.11939070069909707,99,Error: Process exited with code 1
2025-03-16 09:46:19.287784,pod-9,kube-system,Running,9,1.3020486230282824,75,Normal operation
2025-03-16 12:13:19.287784,pod-4,kube-system,Running,5,1.864566181559853,461,Error: Process exited with code 1
2025-03-16 12:41:19.287784,pod-7,monitoring,Running,6,1.3672423270962375,311,Error: Process exited with code 1
2025-03-16 12:46:19.287784,pod-18,default,Running,10,1.30108763532403,143,Error: Process exited with code 1
2025-03-16 13:16:19.287784,pod-17,default,Running,7,1.6733353760560628,303,Error: Process exited with code 1
2025-03-16 15:46:19.287784,pod-2,kube-system,Running,3,0.7456988008626859,305,Error: Process exited with code 1
2025-03-16 15:57:19.287784,pod-14,monitoring,Running,7,1.9511778085602265,288,Normal operation
2025-03-16 16:01:19.287784,pod-4,kube-system,Running,5,0.2661961242308014,389,Error: Process exited with code 1
2025-03-16 16:16:19.287784,pod-18,default,Running,8,1.767632410814194,169,Normal operation
2025-03-16 17:32:19.287784,pod-17,kube-system,Running,5,1.7722989029905822,271,Error: Process exited with code 1
2025-03-16 17:56:19.287784,pod-12,kube-system,Running,8,2.1311612948231127,347,Error: Process exited with code 1
2025-03-16 18:25:19.287784,pod-10,default,Running,5,0.33705776340400506,370,Error: Process exited with code 1
2025-03-16 18:29:19.287784,pod-8,monitoring,Running,9,1.379562671656518,458,Normal operation
2025-03-16 18:33:19.287784,pod-16,default,CrashLoopBackOff,8,0.5696307058312344,240,Normal operation
2025-03-16 20:08:19.287784,pod-17,kube-system,Running,2,1.4291604539184821,265,Error: Process exited with code 1
2025-03-16 20:22:19.287784,pod-16,monitoring,Running,1,1.981810057132421,85,Normal operation
2025-03-16 20:58:19.287784,pod-17,kube-system,Running,7,1.716477826148305,99,Normal operation
2025-03-16 22:08:19.287784,pod-6,kube-system,CrashLoopBackOff,10,1.728802339701604,128,Normal operation
2025-03-16 22:26:19.287784,pod-5,kube-system,Running,6,1.87151976308077,170,Error: Process exited with code 1
2025-03-16 22:58:19.287784,pod-18,kube-system,Running,4,0.9168322006919754,214,Error: Process exited with code 1
2025-03-16 23:02:19.287784,pod-13,default,CrashLoopBackOff,4,1.9558876460849923,158,Error: Process exited with code 1
2025-03-16 23:13:19.287784,pod-9,monitoring,Running,0,1.6269208567378735,131,Normal operation
2025-03-17 00:17:19.287784,pod-8,default,Running,2,0.9874327389311226,493,Normal operation
2025-03-17 01:20:19.287784,pod-10,monitoring,Running,6,0.6741801181356951,219,Normal operation
2025-03-17 01:23:19.287784,pod-2,default,Running,9,0.995354397716449,184,Normal operation
2025-03-17 01:31:19.287784,pod-17,default,Running,0,0.7540173924330889,128,Normal operation
2025-03-17 02:48:19.287784,pod-5,monitoring,Running,10,1.8073836634093388,260,Normal operation
2025-03-17 03:02:19.287784,pod-11,monitoring,Running,0,1.3976544339568835,445,Normal operation
2025-03-17 03:05:19.287784,pod-9,monitoring,Running,0,0.45443000352074425,199,Normal operation
2025-03-17 04:33:19.287784,pod-4,monitoring,Running,4,0.5130428370766678,220,Error: Process exited with code 1
2025-03-17 05:30:19.287784,pod-11,default,CrashLoopBackOff,5,0.9504973176240719,420,Error: Process exited with code 1
2025-03-17 05:45:19.287784,pod-15,default,Running,4,1.6721104142811747,123,Normal operation
2025-03-17 06:10:19.287784,pod-17,kube-system,CrashLoopBackOff,7,1.9399538151360083,177,Normal operation
2025-03-17 06:30:19.287784,pod-16,kube-system,Running,10,0.5640167848442414,195,Normal operation
2025-03-17 06:31:19.287784,pod-9,default,Running,1,0.5280234820387177,448,Normal operation
2025-03-17 07:09:19.287784,pod-15,kube-system,Running,10,1.9950662298671227,487,Error: Process exited with code 1
2025-03-17 08:54:19.287784,pod-4,kube-system,Running,1,1.4088423725456118,244,Normal operation
2025-03-17 09:39:19.287784,pod-16,default,Running,5,2.432013174018186,263,Normal operation
2025-03-17 13:12:19.287784,pod-17,default,CrashLoopBackOff,10,0.8808948213912101,370,Normal operation
2025-03-17 13:14:19.287784,pod-9,monitoring,Running,9,1.4722720541571963,363,Normal operation
2025-03-17 13:21:19.287784,pod-5,monitoring,CrashLoopBackOff,1,2.1189055344949446,155,Normal operation
2025-03-17 13:24:19.287784,pod-12,monitoring,CrashLoopBackOff,9,2.189991359085274,409,Normal operation
2025-03-17 13:25:19.287784,pod-11,kube-system,Running,1,0.6534969227172899,349,Normal operation
2025-03-17 13:54:19.287784,pod-7,kube-system,Running,5,1.4765993754963291,235,Normal operation
2025-03-17 14:21:19.287784,pod-16,monitoring,Running,5,1.793432582325838,254,Normal operation
2025-03-17 17:18:19.287784,pod-17,kube-system,Running,8,0.4823823149499489,388,Normal operation
2025-03-17 18:00:19.287784,pod-2,default,Running,7,1.205956545142537,67,Normal operation
2025-03-17 18:50:19.287784,pod-16,default,Running,4,2.1474743509897114,185,Normal operation
2025-03-17 19:33:19.287784,pod-10,kube-system,Running,7,2.1770149378370265,204,Error: Process exited with code 1
2025-03-17 19:52:19.287784,pod-16,kube-system,Running,3,1.8105230720791903,144,Normal operation
2025-03-17 20:31:19.287784,pod-9,default,Running,10,1.7370304289644385,294,Normal operation
2025-03-17 20:39:19.287784,pod-3,monitoring,Running,4,0.5023187277009231,227,Normal operation
2025-03-17 21:32:19.287784,pod-9,monitoring,Running,6,0.7989486764095051,232,Normal operation
2025-03-17 21:48:19.287784,pod-14,kube-system,Running,9,1.4386402178245472,64,Normal operation
2025-03-17 22:06:19.287784,pod-13,kube-system,Running,6,1.855424237010164,488,Normal operation
2025-03-17 22:32:19.287784,pod-5,monitoring,Running,9,0.42594791537309296,89,Error: Process exited with code 1
2025-03-17 22:38:19.287784,pod-15,kube-system,Running,7,1.9163502833643582,457,Error: Process exited with code 1
2025-03-17 22:47:19.287784,pod-13,kube-system,Running,10,1.407716847381762,196,Error: Process exited with code 1
2025-03-18 01:12:19.287784,pod-20,default,Running,2,1.5418272465866918,141,Error: Process exited with code 1
2025-03-18 03:19:19.287784,pod-12,monitoring,Failed,9,0.15098608248745543,492,Normal operation
2025-03-18 04:19:19.287784,pod-19,monitoring,Running,2,1.1212955839181584,392,Error: Process exited with code 1
2025-03-18 04:34:19.287784,pod-11,kube-system,Running,1,1.6533141253918424,411,Normal operation
2025-03-18 05:16:19.287784,pod-12,default,Running,8,1.153647928130679,113,Error: Process exited with code 1
2025-03-18 06:13:19.287784,pod-11,kube-system,Running,10,1.4917693985666851,213,Normal operation
2025-03-18 06:37:19.287784,pod-16,kube-system,Running,3,1.6907824087330263,313,Normal operation
2025-03-18 07:31:19.287784,pod-11,monitoring,Running,6,1.101113989912769,429,Normal operation
2025-03-18 07:53:19.287784,pod-16,monitoring,CrashLoopBackOff,1,2.359412636215673,485,Error: Process exited with code 1
2025-03-18 08:42:19.287784,pod-20,default,Running,10,1.9929311090668378,217,Normal operation
2025-03-18 09:34:19.287784,pod-3,monitoring,Running,3,1.1177207397760829,188,Error: Process exited with code 1
2025-03-18 09:48:19.287784,pod-14,default,Running,6,2.483170267900392,455,Normal operation
2025-03-18 09:57:19.287784,pod-13,default,Running,3,2.199055281915132,300,Normal operation
2025-03-18 10:56:19.287784,pod-18,monitoring,Running,7,0.15501239704720007,429,Normal operation
2025-03-18 12:01:19.287784,pod-5,default,CrashLoopBackOff,6,0.22213948963627245,288,Normal operation
2025-03-18 12:06:19.287784,pod-12,default,Running,1,1.6183666894066542,234,Normal operation
2025-03-18 14:00:19.287784,pod-15,default,Running,7,2.2483150332664112,439,Normal operation
2025-03-18 14:43:19.287784,pod-7,monitoring,Failed,7,2.357789585120382,418,Error: Process exited with code 1
2025-03-18 14:48:19.287784,pod-12,kube-system,CrashLoopBackOff,10,1.7588443626151251,394,Error: Process exited with code 1
2025-03-18 15:23:19.287784,pod-12,default,Running,5,0.14666119608798764,345,Normal operation
2025-03-18 15:40:19.287784,pod-2,monitoring,CrashLoopBackOff,2,1.3475678030257827,417,Error: Process exited with code 1
2025-03-18 17:16:19.287784,pod-9,default,CrashLoopBackOff,2,1.0744178028453641,265,Normal operation
2025-03-18 19:35:19.287784,pod-2,kube-system,Running,3,0.6486745118520183,190,Error: Process exited with code 1
2025-03-18 20:19:19.287784,pod-11,kube-system,Failed,2,1.717771364820391,316,Error: Process exited with code 1
2025-03-18 20:41:19.287784,pod-20,kube-system,Failed,8,0.33938289876884187,493,Normal operation
2025-03-18 21:48:19.287784,pod-17,kube-system,Running,10,1.6082784769840797,431,Error: Process exited with code 1
2025-03-18 22:59:19.287784,pod-1,kube-system,Failed,4,2.333801155038314,98,Normal operation
2025-03-18 23:00:19.287784,pod-6,kube-system,Running,5,0.9442526532136424,358,Normal operation
2025-03-18 23:16:19.287784,pod-14,monitoring,Failed,2,0.7177617229195754,232,Error: Process exited with code 1
2025-03-19 00:11:19.287784,pod-16,monitoring,Running,1,0.12858879739888582,408,Error: Process exited with code 1
2025-03-19 01:00:19.287784,pod-19,monitoring,Running,0,2.4103079055741405,310,Normal operation
2025-03-19 01:46:19.287784,pod-11,kube-system,Running,3,1.9663954214460537,230,Error: Process exited with code 1
2025-03-19 02:26:19.287784,pod-15,monitoring,Running,7,1.7473410800229285,456,Error: Process exited with code 1
2025-03-19 02:43:19.287784,pod-4,monitoring,CrashLoopBackOff,3,1.244072797309731,467,Error: Process exited with code 1
2025-03-19 03:37:19.287784,pod-2,default,Running,1,0.7996973927818848,394,Normal operation
2025-03-19 03:52:19.287784,pod-19,kube-system,CrashLoopBackOff,2,1.207366533433607,123,Normal operation
2025-03-19 04:58:19.287784,pod-15,kube-system,Running,5,1.2436366885926684,306,Error: Process exited with code 1
2025-03-19 04:58:19.287784,pod-20,default,CrashLoopBackOff,2,1.499400678830382,182,Normal operation
